Position	beta	iHS	nSL	XP-EHH	DDAF	Noise1	Noise2	Noise3
500000.0	-998	-998	-998	2.4976	1.4197394324200001	0.193833287939	4.13469888587	38.3465580266
500000.0	-0.274588	-998	-998	-0.116552	-998	-0.06776150744800001	-6.900050798550001	-25.736794126
500000.0	-998	5.25633	2.11041	-998	1.45767717461	0.548326557967	-0.633036001648	-20.2083975887
500000.0	-998	5.04887	-998	-998	1.31351375429	-0.7315151561480001	-2.5039559385900003	1.23193580011
500000.0	-998	2.7728200000000003	-998	-998	1.32868885116	0.148900223008	4.503179659830001	15.0237278221
500000.0	-0.45543500000000003	4.656280000000001	-998	-998	1.45767717461	-1.77769852345	-5.11896780242	-13.5377605271
500000.0	-998	-998	2.02917	0.0995443	-998	0.0367590295056	-0.812209730482	11.4080931004
500000.0	-998	-998	1.47243	2.38103	-998	0.673697537742	1.7554612180700002	-8.554606744580001
500000.0	-998	4.58579	-998	1.72225	1.48802736837	-0.133204528092	-3.0562976808499998	0.490272318841
500000.0	-998	-998	2.23564	0.588487	-998	-0.227104764573	1.39474267913	3.6873452432300002
500000.0	0.652833	5.38911	-998	-998	-998	-0.663190834344	6.247746834939999	-8.352962878460001
500000.0	3.657253	4.11036	1.9055900000000001	-998	-998	-1.22729382145	2.7947501284900005	26.155665058
500000.0	-998	4.76241	1.58019	1.4890299999999999	-998	0.772034813524	8.82009310532	-9.03909325002
500000.0	-998	5.03543	2.0437	-998	1.13141259177	0.433533803836	3.7619304572099996	-8.80235173729
500000.0	-998	-998	3.23941	-998	1.45767717461	-0.7388977914560001	1.13848706068	17.7094067321
500000.0	-998	4.78661	2.17577	-998	1.3666265933500001	0.259507867114	-5.1377236412	16.8897658069
500000.0	-0.470944	4.659330000000001	-998	-998	-998	-0.0302818595543	-3.56819096524	12.6511754747
500000.0	-998	-998	-998	2.11997	1.4956149168000001	-0.6904221048479999	-9.97515579202	7.8534976599399995
500000.0	0.798607	3.2951699999999997	-998	-998	-998	-1.5074029551199999	5.841643156749999	9.06999405336
500000.0	2.0177259999999997	-998	0.670434	-998	-998	-0.572584153083	9.80870555454	-6.200581484140001
500000.0	-998	6.30019	3.14404	1.1824700000000001	-998	-0.289561737569	1.74657101945	-2.38072533905
500000.0	2.401004	-998	2.88394	-998	-998	1.7189918361400003	-2.6814966592099996	14.215425014500001
500000.0	-0.207963	4.13143	-998	0.37256300000000003	-998	0.476102458493	1.80163590717	-0.306972433581
500000.0	-998	4.70271	2.22458	-998	1.00242426832	-2.24074637639	0.7674378553039999	9.129535825389999
500000.0	0.0	3.86255	-998	0.115665	-998	2.02465391412	0.396771942597	-22.598427977600004
500000.0	-998	5.1144300000000005	-998	1.4228100000000001	1.44250207774	-0.09569744129	1.07921836678	-16.5983444951
500000.0	-0.456963	4.92939	-998	-998	1.0327744620700001	-0.6191713702030001	3.8550443944	6.58970314975
500000.0	0.690355	-998	-998	2.65352	1.35903904492	1.04715927739	-4.4680693333	19.697088453299997
500000.0	-998	5.0709800000000005	1.60922	-998	-998	0.020547698597099998	10.401882386699999	1.23221412766
500000.0	-0.456082	5.12629	-998	-998	1.4349145293	-0.371465385583	1.77670885401	42.4371158309
500000.0	-998	5.07946	2.3064	2.31493	-998	-1.3346393780399999	9.271090644660001	-6.4585828886800005
500000.0	0.050123	4.77221	-998	-998	-998	-0.273068550046	4.15566802942	-48.3578904772
500000.0	-0.400636	-998	-998	-998	1.10864994645	-1.0906988667	-3.76573193189	-22.7709126007
500000.0	-998	4.9836	2.14918	-998	1.42732698086	-0.19128870360300002	-2.87868935151	-7.27990282284
500000.0	0.0	5.16629	-998	-998	-998	0.5253862344829999	1.43280910651	20.8392483035
500000.0	1.1063020000000001	4.5239400000000005	-998	-998	1.45767717461	1.71616992505	10.0967907398	-7.053072085189999
500000.0	-998	-998	-998	1.46999	1.42732698086	-0.18569616938900002	4.82879093761	9.905307260689998
500000.0	-0.13555599999999998	-998	1.77978	1.19221	-998	0.9272279713670001	-5.4025186848	-4.485286467790001
500000.0	-998	3.63228	1.1309	-998	1.13141259177	1.06515905288	-9.56974149151	-2.08266107481
500000.0	-0.347719	3.85563	-998	-998	1.27557601209	-1.0243990025299998	2.8377546088999996	-6.76576052017
500000.0	-998	5.02415	2.39647	-998	-998	-0.9520234130670001	-3.26332286479	12.818301386199998
500000.0	-998	-998	3.38979	-0.42816000000000004	1.2528133667799999	-0.581373197887	-0.413077186987	5.108593917149999
500000.0	0.33013000000000003	3.3328300000000004	-998	-998	-998	0.382846840641	-2.26643952719	-14.579190724000002
500000.0	-998	-998	1.7356599999999998	-0.268565	1.19211297927	-1.7433126307700002	-10.220764984299999	-6.58228061261
500000.0	-998	-998	2.21969	1.66881	-998	-0.756536453901	-0.6359323576070001	-28.3776947422
500000.0	-998	2.48175	-998	1.54823	-998	0.8371258446080001	-1.7294097688900003	17.5296261198
500000.0	0.8100470000000001	5.42444	-998	1.6903599999999999	-998	-0.15595173632099998	2.95762412315	35.8275762257
500000.0	0.0	-998	2.5606299999999997	3.49687	-998	1.3562666461500001	3.17758562951	-43.3563122744
500000.0	-998	-998	2.01867	3.00759	-998	-1.8788721193900002	-8.05179516175	10.5745100653
500000.0	0.0	6.01668	-998	-998	2.3150701481400002	2.5600102907499998	-7.21130188589	-15.436044873800002
500000.0	-0.29775999999999997	-998	2.8010900000000003	-998	2.19366937312	0.239814581568	-0.7531360960510001	-29.336425778000002
500000.0	-998	-998	2.10829	1.50952	-998	1.07277510525	-3.49169841369	-29.9709488778
500000.0	-998	6.89049	-998	3.4554	2.1329689856200003	-0.554770943235	0.22663946582	-14.919131085899998
500000.0	-998	5.753080000000001	3.56486	-998	-998	0.633478493243	-1.8805412185	-35.6029470044
500000.0	-0.132433	5.53137	3.13789	-998	-998	-0.496371199623	5.658006772	-17.337640935499998
500000.0	-0.289429	4.63552	2.55056	-998	-998	1.25028407636	2.48095324329	4.98876734618
500000.0	-0.45565600000000006	-998	3.01518	-998	1.9053425324700002	1.14720343168	-1.0806830976700001	-17.319397182
500000.0	-998	4.43435	-998	1.94103	1.6549534340099998	2.1471605357900003	6.04099020398	-14.2660389544
500000.0	0.190625	4.97487	2.1778	-998	-998	-0.037957015462400004	2.99910427754	-3.4387947502699996
500000.0	0.9244469999999999	3.2427799999999998	-998	-998	1.55631530431	-0.290904384031	10.4851322253	2.9343062061
500000.0	-998	4.96462	2.65567	-998	-998	-0.668946207657	-0.8287941069079999	0.373953358214
500000.0	-998	6.47864	-998	3.12351	-998	1.3042130075799998	-1.39350898381	-11.0386254168
500000.0	0.583596	-998	-998	2.77429	-998	-1.44704305771	-5.75238469388	2.64354675569
500000.0	0.299344	-998	-998	2.39359	2.35300789033	-2.1394704075599997	11.120155539	-14.703048616099998
500000.0	0.046383	-998	2.9156400000000002	-998	2.1102063403	-0.615526676545	4.66378184795	3.2259689100599998
500000.0	0.21780500000000003	-998	-998	-998	2.1481440825	0.104145839375	2.51801711281	4.273907029119999
500000.0	0.763896	-998	-998	-998	2.26195730907	-0.0406276984073	3.4933877358199994	-7.968271724299999
500000.0	0.10824	-998	2.2389900000000003	-998	-998	-0.806498349394	8.6897534171	-4.121004420859999
500000.0	-998	-998	2.65842	3.1478099999999998	-998	-1.51841006565	-3.37891399958	20.2967861672
500000.0	-998	2.9041099999999997	-998	-998	2.26195730907	0.844352578841	-2.24364707726	-9.81861143006
500000.0	-998	4.06064	2.18777	-998	-998	-0.6191859380899999	-14.4290929606	20.0708295092
500000.0	-0.30445900000000004	-998	1.30226	-0.43943699999999997	-998	2.68402739362	2.2006759335900004	2.2443310001400003
500000.0	-0.155124	6.16673	3.4452599999999998	-998	-998	-0.09726401873089999	0.0846661717565	9.90785248975
500000.0	-998	5.400519999999999	-998	3.1846900000000002	2.36059543877	0.7731069969359999	7.754891360529999	-2.1270142703599997
500000.0	0.003693	-998	1.9619	-998	1.9508678231	-1.1207345025	0.709177889262	-18.003043790699998
500000.0	-998	-998	2.48981	2.97281	2.06468104967	-0.267384154752	0.80364901754	0.459801760838
500000.0	-998	-998	-998	2.4201799999999998	1.86740479028	-0.926250511101	2.9943591867	-13.286351216400002
500000.0	-998	4.60618	1.6953200000000002	3.07815	-998	2.05431147905	4.0904566011300005	-12.3844921165
500000.0	-998	6.20306	3.70085	-998	-998	0.952529151104	-7.49058338503	23.5668061404
500000.0	0.176525	-998	-998	3.8645699999999996	2.25436976063	0.6814349818880001	10.7503198578	-14.197726539300001
500000.0	0.386863	6.153169999999999	3.51099	-998	-998	0.148313977039	3.2210805967900002	23.374849506900002
500000.0	1.234402	-998	3.46147	-998	-998	1.08937306626	6.399998227719999	7.254844319260001
500000.0	0.0	5.88454	-998	-998	-998	2.96809259745	3.99298639495	4.79322607939
500000.0	-998	-998	2.94469	2.6901599999999997	1.57149040119	0.288941849337	5.07469536051	7.23199340768
500000.0	0.0	-998	1.18061	-998	2.1329689856200003	1.74389612628	-1.7746210568599998	2.39624524056
500000.0	-998	3.7109400000000003	-998	-998	2.22401956688	0.00837756261336	-2.9033470182	-1.2101419574799999
500000.0	-998	3.32841	-998	2.99309	2.23160711532	2.5137241754499997	3.54311688865	-1.45925458527
500000.0	-0.774829	-998	1.5841	-998	-998	0.199201262774	-1.33009980687	-2.21051938808
500000.0	1.563592	6.29591	-998	-998	-998	0.348196736113	-6.3068860636599995	-2.64212398574
500000.0	-0.151053	-998	2.10574	-998	2.06468104967	-1.2146505667899998	-4.74908195025	-17.0554973354
500000.0	-0.098643	6.850439999999999	-998	-998	2.34542034189	-0.0804673426723	2.9860221126499997	-0.508958947195
500000.0	0.0	-998	2.8099	-998	1.76876666058	-1.59707350708	-7.18312490928	-9.330789739470001
500000.0	1.080657	-998	-998	3.4330000000000003	-998	-0.11993004594000001	-4.75352996826	-0.0708264897236
500000.0	-998	-998	2.46334	4.647930000000001	-998	0.648908860376	0.411352770658	-31.681132670100002
500000.0	0.0	-998	1.55372	-998	-998	-0.161680116662	7.713915726980001	7.04852811656
500000.0	0.024465999999999998	-998	-998	2.90594	-998	1.0294812824700001	1.40866223625	3.150926751
500000.0	0.0	3.4015199999999997	-998	3.23041	-998	-0.6467329514810001	-8.084358329710001	-7.074001265739999
500000.0	-998	-998	1.91218	3.2467200000000003	2.3150701481400002	-0.665099294813	-1.64012167211	14.2314963419
500000.0	0.446723	-998	4.254	4.050269999999999	-998	-0.300005449099	-0.787904443064	1.09466420502
500000.0	-998	4.6524	2.42263	2.08511	-998	0.652047710726	-5.638894684369999	-9.07199335158
500000.0	1.086532	5.84825	-998	-998	2.2771324059499998	1.22368222829	5.843531709800001	-22.898574611599997
500000.0	-0.279479	-998	-998	3.6553400000000003	-998	-0.218615277028	-1.50659092964	-24.2213458264
500000.0	0.0	3.79541	-998	2.1836599999999997	-998	0.638128646722	0.10136435124500001	11.870227705
500000.0	0.24344000000000002	-998	2.66984	-998	-998	-0.380949671619	0.320579135715	-7.407814586950001
500000.0	0.0	-998	-998	3.89362	2.3150701481400002	1.15319840504	2.46245873395	5.12153791483
500000.0	-998	-998	1.27176	2.99785	1.9584553715400002	-1.58716265761	-2.95121857895	-6.1800440053
500000.0	-998	-998	-998	1.8791200000000001	1.6928911762	-0.681388454339	-5.52132036096	-7.24070760182
500000.0	-998	5.53564	3.0060599999999997	-998	2.02674330748	-0.167536170381	2.3793548612	5.82300618403
500000.0	0.8431569999999999	-998	-998	4.17218	2.41370827783	-0.24251286509599998	-1.04508870485	-19.5162945416
500000.0	-0.33017199999999997	-998	-998	-998	2.28471995438	-1.1854845781	4.62412231479	8.755639878210001
500000.0	7.127989	-998	-998	3.1867	2.42129582627	1.16819784655	-7.52796086871	24.9087858932
500000.0	1.178564	4.91645	-998	2.0857099999999997	-998	0.42862417123	-5.402498142030001	2.51559461978
500000.0	-0.304098	-998	1.7684099999999998	-998	2.25436976063	-0.59739668436	0.6913975663590001	2.55166902862
500000.0	-0.15216	-998	-998	-998	2.36059543877	-0.957701335868	-0.831678241737	3.07608211747
500000.0	-998	4.65217	-998	2.5969900000000004	-998	0.1324240597	-5.798132663790001	1.20674093141
500000.0	-0.16062	-998	3.04193	-998	2.12538143718	2.45131094832	2.06718414468	-2.8661898691000003
500000.0	-998	-998	2.81472	3.4761	-998	1.0499482411399998	1.5672371247699999	-4.17495883563
500000.0	-998	-998	2.3181	-998	2.1102063403	0.19701278981400003	1.4283446519799998	22.082939669
500000.0	0.842722	4.38636	2.48731	-998	-998	-1.24206483436	-0.765752065663	-14.717890148
500000.0	-998	6.24774	-998	1.83149	2.09503124343	-2.1100534400299997	7.514093412839999	5.40415337643
500000.0	-998	-998	3.35488	3.29932	2.06468104967	-0.675915935449	0.693902389312	12.9334784264
500000.0	-998	-998	1.89717	3.59405	2.3681829872	-1.1053168711399999	7.185391493239999	-14.3288070573
500000.0	-0.562512	-998	-998	1.1123100000000001	-998	0.448961057333	6.56498267657	-3.23679506886
500000.0	-998	4.565980000000001	2.35603	-998	1.97363046841	1.16794787869	0.624033939965	-9.378177862060001
500000.0	-998	-998	2.00385	3.34329	1.99639311373	-0.655313445339	1.66457689532	18.5664478874
500000.0	0.0	3.95926	-998	-998	-998	0.887418147225	3.73210541198	12.957438218699998
500000.0	0.0	-998	-998	-998	2.21643201844	0.740561529995	8.85747570334	32.0350084973
500000.0	-998	5.96139	-998	-998	1.48802736837	-0.221685441409	1.7152938424000002	7.33952363
500000.0	-998	5.39157	2.46105	3.11747	-998	0.391600200203	-3.52817225015	-10.946117246500002
500000.0	-998	6.290030000000001	-998	-998	2.32265769658	0.290841306405	1.7529024214099997	12.7795422044
500000.0	-998	-998	-998	4.18644	2.3909456325200003	0.35492769677	1.0233786414200001	-14.2697180502
500000.0	-0.152266	-998	-998	-998	2.1329689856200003	-0.2624599666	-1.0760471159799998	-11.1368459296
500000.0	-998	-998	1.40221	3.64474	2.2695448575099997	0.308399474779	4.4421280758699995	3.5783177407999998
500000.0	-998	6.0972800000000005	2.45725	-998	1.80670440277	0.8703130299140001	6.7248628866499995	-33.8250303175
500000.0	-0.257703	-998	-998	3.4104300000000003	2.1329689856200003	-1.20659918082	0.0920120029868	15.7648201122
500000.0	-998	4.01396	2.24848	-998	2.1329689856200003	-0.413097498041	-1.9889388451299999	3.9643954965199995
500000.0	-998	5.08328	-998	2.8759	-998	0.0210204762111	-6.8108826141900005	31.083685930599998
500000.0	1.2752139999999998	5.77327	3.76345	-998	-998	0.840191096465	-7.716796637360001	9.337928835589999
500000.0	-998	6.11258	-998	4.0389800000000005	2.20884447	-0.267201225138	-1.83731756362	-12.059735428800002
500000.0	-998	4.84012	-998	2.9668799999999997	-998	-0.931499638481	-0.450494411691	-18.170297452899998
500000.0	1.483295	4.9900199999999995	3.3009	-998	-998	-1.10455792612	-9.38889716972	-8.609008396819998
500000.0	-998	-998	2.85475	-998	1.85981724184	-0.8109457196590001	-2.25363885498	-2.54842188882
500000.0	1.024311	-998	-998	-998	2.0495059528	-0.48882569583700003	3.0148460485500004	15.678450748900001
500000.0	-998	3.77043	-998	2.9783	-998	0.0054900328628	-3.7196806353400005	2.43592081115
500000.0	-998	4.26256	2.3337	-998	-998	-0.219478177939	-13.324920795599999	-6.2849181844199995
500000.0	0.726036	-998	3.36018	2.65991	-998	0.243785354083	-3.1871357645200002	16.4020627456
500000.0	0.0	-998	2.98235	-998	2.34542034189	-1.04617940984	1.4711630784099998	4.361836354459999
500000.0	-998	4.679819999999999	-998	2.99116	1.85981724184	1.9680494465	9.06767110828	22.808131271999997
500000.0	-0.606805	-998	-998	4.14792	-998	0.114261340182	7.89099352364	22.1164741929
500000.0	-0.10925599999999999	-998	2.40741	-998	-998	0.499183037505	-1.14544843405	4.18279135874
500000.0	-998	5.12412	-998	-998	1.29833865741	-0.46994528491400006	13.6068307883	-1.32792043521
500000.0	-998	4.57255	-998	-998	2.0570935012400002	0.656741239516	-0.27469679390900004	-26.9869924866
500000.0	0.0	-998	-998	4.2812	2.08744369499	0.135669247431	5.798693385730001	0.574602586297
500000.0	-998	3.9662599999999997	1.41747	-998	-998	-0.47646690281900006	1.57700884664	6.7988304461
500000.0	-998	4.04715	-998	-998	2.02674330748	0.10179715335	0.31999386684000003	-0.21227200898200002
500000.0	-998	5.59127	3.44099	-998	1.97363046841	-0.139097560374	1.17457695374	-1.13688220561
500000.0	0.545587	-998	-998	3.25829	1.6625409824500001	-0.674147747343	1.21478423505	0.935997543378
500000.0	-998	-998	3.7199	2.8944099999999997	2.25436976063	-1.6706976762999999	1.40574661629	-10.7675590624
500000.0	0.499759	-998	-998	1.88083	2.02674330748	0.318772189186	9.433099783400001	-8.22062999655
500000.0	-998	-998	3.53484	1.81702	2.17849427625	0.102316555746	-6.42795783903	27.488874490700002
500000.0	-0.249596	4.4886800000000004	-998	-998	-998	-0.37220451290600004	-0.807552370489	21.958739694699997
500000.0	-998	-998	3.07868	4.30881	2.32265769658	0.094743684359	-0.025910338520200003	-7.9576815842799995
500000.0	-998	-998	2.48902	2.22464	-998	-0.379777898162	-5.4859992880699995	26.6617524923
500000.0	-0.304371	5.380319999999999	-998	3.6648400000000003	-998	-0.384982445903	-0.6136143036330001	11.1916761962
500000.0	1.1986370000000002	-998	-998	1.68229	1.44250207774	-0.620791311703	-4.59717153862	-16.3959636467
500000.0	-998	5.4261	-998	-998	2.19366937312	0.201062995905	1.5021637048899998	-13.625561618699999
500000.0	0.0	-998	3.41919	-998	-998	1.0494294108700002	4.68203692605	-2.64070526021
500000.0	0.8907930000000001	4.19629	-998	2.47149	-998	1.3005857509799998	-3.74659380856	24.204256314699997
500000.0	2.9351	-998	-998	-998	2.10261879187	-0.0210547042792	0.10096304787499999	16.6698623688
500000.0	-998	4.94416	-998	2.17272	-998	-0.6721824259270001	3.1380733849099998	-8.23174553967
500000.0	-998	6.28338	-998	-998	2.22401956688	0.9033142674339999	-5.51031628883	4.32692075531
500000.0	1.155378	3.7441400000000002	1.52027	-998	-998	1.0499577691	4.895229523919999	-33.431574047800005
500000.0	0.068714	-998	2.34191	3.0904599999999998	-998	1.10813331177	0.204907662715	-3.1174830190200002
500000.0	-998	-998	2.52201	-998	2.2467822121900003	-1.7211480171400002	-0.62339760326	13.1142140926
500000.0	-998	4.1635599999999995	2.54855	1.1866700000000001	-998	1.87091558955	2.43280057503	-3.57465621199
500000.0	-0.6087229999999999	-998	1.68518	4.47441	-998	-0.495153145467	-0.0566427541218	19.9989525353
500000.0	-998	-998	2.49785	-998	1.98880556529	-0.89123163763	-3.0054168576399998	3.8993830990499996
500000.0	-998	-998	2.74778	-998	1.51079001368	0.7392001263369999	-2.0255268451400004	18.2695396476
500000.0	0.327019	-998	-998	3.7433699999999996	-998	-2.10204641933	4.66554633689	8.88347767906
500000.0	0.0	4.80392	-998	-998	2.07226859811	0.46726267843900005	-0.168517587568	8.57630703008
500000.0	-0.140724	-998	-998	2.11956	-998	-0.301824964847	1.8394680289900003	-11.666302086099998
500000.0	-998	-2.53954	-998	-998	0.190556585422	-2.9884106490400004	-6.303588303450001	-8.67465211667
500000.0	0.0	4.34406	-998	-998	2.0115682106099997	-0.273731830287	-3.2072027815900004	-26.9655810115
500000.0	-998	-998	-998	3.21075	1.9584553715400002	1.4789889567399999	-0.567419739498	15.2336577577
500000.0	-998	4.80501	-998	2.35586	-998	0.0730411791009	4.35957296757	-4.92575672121
500000.0	-998	4.51294	-998	3.4562800000000005	1.98121801685	0.212983420196	3.467858525	-4.23693281469
500000.0	-998	-998	-998	3.0289	2.08744369499	-1.1778040345	2.67708918967	-2.35293662702
500000.0	-998	-998	2.57692	3.2351400000000003	-998	-0.60354252105	-1.8785402179799997	15.9831191846
500000.0	-998	4.93572	2.68246	3.67821	-998	-1.3370066544499999	-3.0045441426200004	31.683075671199997
500000.0	-998	4.7055	-998	-998	2.37577053564	0.866236004511	3.5776870427999996	-10.869427527300001
500000.0	-0.150704	6.01126	-998	-998	-998	-1.1701872431799998	4.325502533430001	6.84037850007
500000.0	-998	-998	3.31365	3.2044	-998	0.370172045511	5.98165625521	1.7943342188299998
500000.0	-998	4.12895	1.37517	3.2959699999999996	-998	0.666239553279	6.672040661819999	10.4259282071
500000.0	-998	4.6456599999999995	1.6869999999999998	-998	-998	-1.0461228489	-4.70732054542	-15.944653908
500000.0	-998	-998	1.89085	2.2135	2.20884447	1.1326508715799999	-10.3097726523	8.706824099510001
500000.0	-998	3.95983	2.2221	1.39567	-998	0.8793408537899999	-11.700827486400001	-18.7986159874
500000.0	-0.642949	4.567159999999999	-998	-998	2.08744369499	-0.776894775248	1.66475230903	-24.433526901799997
500000.0	-998	-998	2.96405	-998	2.15573163093	1.3155214877899999	3.0380669032700003	-14.2704088445
500000.0	0.23888800000000002	-998	-998	0.323281	-998	0.270990874112	-10.881770489500001	15.5392118628
500000.0	-998	5.24275	-998	3.17951	2.15573163093	1.24684385054	-4.6895868398800005	31.6790967861
500000.0	-998	-998	3.8807199999999997	3.86245	-998	1.0671863723100001	-8.352227941539999	-8.35786774347
500000.0	2.017976	4.9271400000000005	-998	2.60277	-998	-0.229012551254	-3.00256224852	13.991641406400001
500000.0	-998	5.7346900000000005	3.30746	-998	2.18608182469	0.89768148733	-5.2371399927999995	0.060836729273399996
500000.0	0.5133909999999999	-998	-998	3.57821	-998	0.5720927201389999	0.033732927506	-0.7967281046770001
500000.0	-0.29134	-998	3.09755	-998	2.39853318096	-0.37283886141999995	1.8488862539300002	-1.47191456428
500000.0	-0.275523	-998	-998	3.4067300000000005	1.98880556529	-0.663865833425	2.5001546016900003	-7.098339773310001
500000.0	-998	4.7725599999999995	1.62452	2.7777	-998	1.31524316272	-8.73275845008	-1.09432741706
500000.0	-998	-998	2.99453	-998	2.0115682106099997	0.731671888312	0.47758743242799995	26.7800457628
500000.0	-998	5.5122599999999995	-998	3.13669	2.29989505126	-0.70269013329	-6.6448995745	7.84969244168
500000.0	0.446082	-998	-998	1.98029	-998	0.007826240409539999	2.51938185097	-11.775833341199998
500000.0	-998	-998	2.23716	2.59072	-998	-0.49935949616400005	6.38350771041	4.81815596723
500000.0	-0.757827	-998	-998	1.26005	1.6625409824500001	-1.72199444222	-2.3028041802400003	-10.6293692979
500000.0	-998	-998	2.5848400000000002	3.18737	2.3681829872	1.8464766418799998	7.71185524105	-33.6362315847
500000.0	-0.345357	-998	3.03373	-998	2.0495059528	0.253563237133	1.58653504804	-6.31733201252
500000.0	0.0	4.307180000000001	-998	-998	-998	0.272076089926	4.88566390175	19.247820941300002
500000.0	-998	3.93066	-998	1.5177100000000001	2.23160711532	1.7188903816799999	1.1739779199299998	-16.4860775028
500000.0	-998	-998	1.6772	2.90993	-998	1.2440873911299999	0.46816747472099995	18.5304320174
500000.0	-998	-998	3.2317	-998	2.23160711532	0.763842520889	-0.366467519239	2.64015244342
500000.0	0.0	5.23261	-998	-998	-998	1.05733937744	2.63599797023	-1.94049160229
500000.0	3.5102010000000003	-998	-998	3.81815	-998	-0.602336080871	1.4177564166	-0.6329150697820001
500000.0	-998	-998	2.38801	0.955443	1.4197394324200001	-1.55148830834	-5.591377701540001	-8.81261358443
500000.0	-998	-998	2.33144	2.69119	-998	-0.40479838202	-4.57261512951	3.61895851496
500000.0	-998	5.3809	1.98394	-998	-998	-0.42236268987400005	-0.8310909563240001	-11.285381664500001
500000.0	-998	4.01431	-998	-998	0.911373687057	-0.5514228469219999	-2.8413358877999997	-1.93736264313
500000.0	-998	2.9624200000000003	0.9879479999999999	-998	-998	1.58982644856	-12.344438117200001	13.269963586
500000.0	-998	4.44464	-998	0.904566	1.54114020743	1.44185358067	2.6311048168	-13.2136229216
500000.0	-998	3.68871	1.2034200000000002	-998	1.04036201051	-0.5831819056	8.522992285900001	-14.89545103
500000.0	-998	3.58972	-998	1.09346	-998	1.0756243989899998	-7.234259989389999	26.7761091027
500000.0	-998	-998	0.799401	-998	1.23005072146	0.878829940515	1.31357881956	-11.278375470599999
500000.0	-998	3.08751	-998	2.10373	-998	0.53871484291	-1.10530587782	-7.893740745489999
500000.0	0.0	2.65728	-998	-998	0.911373687057	-0.331657471005	-12.8912615147	-6.112362350290001
500000.0	-998	4.76705	-998	-998	1.5032024652399998	-0.8829404589659999	-1.03629375411	-0.10705753717800001
500000.0	-998	2.35538	-998	1.58091	0.5623464588970001	0.161318134604	7.118594249630001	-7.42680182695
500000.0	-998	-998	1.42544	0.19660999999999998	-998	0.7059737829530001	-5.394588938509999	19.7392734752
500000.0	-998	2.3852599999999997	-998	-998	0.7520351698540001	-0.463439996274	-2.9345918585299997	-7.78277476921
500000.0	-998	-998	-998	0.521896	0.850673299551	0.150505999047	-2.99776047512	-10.767229529300002
500000.0	-998	3.99341	-998	0.191577	1.0858873011399999	0.161242363231	-2.20973543575	-11.9072340254
500000.0	-998	3.9079699999999997	-998	0.842111	-998	0.0828677510871	-4.53408159861	5.2412221285600005
500000.0	2.015299	4.14196	-998	-998	-998	2.2806357757	-6.10702702645	2.58604230562
500000.0	-998	-998	1.8284200000000002	0.963571	1.01759936519	0.256744918757	-6.576939675040001	0.501982075941
500000.0	0.818493	-998	-998	0.672611	1.32868885116	-0.988522457517	-14.3873798997	-12.9793712165
500000.0	-998	4.8670800000000005	2.6534	-998	-998	1.05134878952	-4.91282152415	-6.80207336863
500000.0	-998	-998	2.178	-998	1.10864994645	1.45809669031	7.105358087110001	6.92062334713
500000.0	-998	-998	1.07002	-998	1.11623749489	1.2685048073799998	1.21974677529	-1.9921635833700002
500000.0	-998	-998	1.8715700000000002	1.4098600000000001	1.42732698086	0.76598026434	4.678475435209999	20.0730533179
500000.0	-0.07825800000000001	2.66237	-998	0.054155499999999995	-998	-0.700289061119	-8.61336308107	10.8130021126
500000.0	1.734089	2.93431	1.5434700000000001	-998	-998	-0.635826168929	-4.85274974984	-1.36675355361
500000.0	-998	-998	-0.940775	0.815973	-1.68356787883	-0.127873082665	10.2470498865	15.3203960509
500000.0	-998	-998	-998	1.2191	1.05553710738	-1.07819680013	10.0120234429	-2.62421414249
500000.0	0.0	-998	2.1199	-998	-998	-0.696251614895	-5.08205801315	-11.2918631616
500000.0	0.0	-998	0.978492	0.531506	-998	-0.287285963017	8.04497374966	-24.6205703075
500000.0	1.273053	-998	-998	-998	0.956898977687	0.10735150746099999	0.575497434417	-12.5070517965
500000.0	-998	-998	2.1985099999999997	1.42309	-998	0.186871377174	-4.84056263712	21.0400542873
500000.0	-0.150867	-998	-998	-998	0.903786138619	0.9184057931749999	-2.3748990969799997	38.0953776769
500000.0	0.0	-998	-998	2.34442	-998	-1.4647788480200001	5.75581542903	-14.538332341099999
500000.0	-998	4.24421	1.54053	-998	1.18452543083	1.5589900293799999	4.969599114919999	24.8975424271
500000.0	-998	-998	-998	-0.162991	1.0327744620700001	-0.31766419860899997	-0.37931011517200003	25.8541234198
500000.0	-998	-998	1.6925700000000001	3.6311400000000003	2.08744369499	0.95532729463	2.09881746302	8.67419651403
500000.0	-998	-998	-998	3.80962	2.17849427625	0.209789810808	5.510609254969999	-19.6512205582
500000.0	-998	4.68058	-998	3.62806	2.19366937312	0.51089162669	5.00231440236	7.47601957639
500000.0	-998	5.562869999999999	2.2661700000000002	-998	2.0495059528	0.0896811955898	2.6944495598000002	7.7680462945899995
500000.0	0.0	4.95774	2.24476	-998	-998	0.63801632917	-1.3108956126	27.3872665178
500000.0	-998	-998	2.95308	3.5973300000000004	2.17849427625	0.8884161754979999	7.55877639133	-14.234121653099999
500000.0	-0.393334	-998	2.39305	-998	-998	1.10191124857	-2.60422382704	-4.91098723275
500000.0	-998	4.0760000000000005	-998	2.26423	-998	0.738986134947	4.1517728551	-15.5902146254
500000.0	-998	4.59595	2.97357	2.45019	-998	-0.0777841352932	-10.249368880599999	-14.434816246199999
