Position	beta	iHH12	iHS	nSL	XP-EHH	DDAF	AF	Noise1	Noise2	Noise3	Num_missing
500000	-0.09715399999999999	4.86612	3.6821599999999997	2.05334	0.183443	1.1617627855200001	0.37	-1.19257848982	4.79657978648	-11.6186573259	0
500000	-0.205102	7.03775	4.79315	2.13573	2.6059200000000002	1.38180169023	0.4425	0.558281822637	4.4912963260500005	-13.5673347655	0
500000	0.0	5.85579	3.17825	1.34752	1.7718599999999998	1.0782997527	0.3425	0.08946954349	2.83687758493	-6.35617427366	0
500000	0.875166	12.5934	5.60467	1.49832	4.134440000000001	1.7611791121400002	0.5675	-1.36210697019	4.11450311815	2.4397507339099995	0
500000	-0.15224300000000002	12.5434	5.02464	1.78814	3.6577699999999997	1.63977833713	0.5275	-0.6816858493019999	14.2641965133	-23.640076403200002	0
500000	-0.14818800000000001	4.37327	3.71538	1.1454	0.758588	1.32868885116	0.425	-1.17073108266	-0.160596228044	-11.7760885135	0
500000	0.0	11.0046	4.609030000000001	1.89802	3.11159	1.55631530431	0.5	0.49090794877800004	5.19032023055	-12.043182073299999	0
500000	-0.07349800000000001	0.18467999999999998	3.54282	1.92772	-1.18307	0.8430857511130001	0.265	-0.609103127628	3.53855972251	26.855674144	0
500000	3.8362760000000002	7.1706	5.12643	2.2501700000000002	2.5705400000000003	1.3893892386700002	0.445	0.424747727393	5.060421745169999	-3.8279085109	0
500000	-0.37657199999999996	7.019189999999999	6.17914	2.5923700000000003	2.87475	1.67771607932	0.54	-0.213932104938	0.8710684367209999	-2.50760352073	0
500000	-0.389544	10.2041	4.92966	2.06492	2.98219	1.4956149168000001	0.48	-0.173877970998	-4.712806713	-25.772883037899998	0
500000	2.038612	0.27975300000000003	2.60129	1.6245399999999999	0.0515855	0.706509879224	0.22	-1.2091089651	-3.52625977705	18.0541565756	0
500000	0.56333	11.1187	5.90445	2.92004	4.07482	1.87499233872	0.605	-0.267292826592	6.56253086624	-0.49014463647600004	0
500000	1.5060360000000002	8.45182	5.07241	2.5982	2.65855	1.4956149168000001	0.48	1.4568480899899998	-3.3118567256299998	-30.0816445992	0
500000	0.790849	10.6987	6.59852	2.67693	2.19749	1.45767717461	0.4675	0.8231760697920001	-3.4101081838800003	11.1805399251	0
500000	-0.7486149999999999	9.34111	4.8057300000000005	0.808707	2.4262900000000003	1.58666549806	0.51	-1.06725399805	8.332602104600001	-3.0643173572699998	0
500000	-0.110516	9.31573	4.40132	1.382	2.98358	1.75359156371	0.565	1.35958484568	-2.69115874178	-21.7316226569	0
500000	-0.250139	6.706230000000001	5.00981	2.9205099999999997	1.48655	1.42732698086	0.4575	0.322436203498	2.6234232958700003	34.2454413144	0
500000	-0.053437	13.8306	5.65214	2.9375	2.03685	1.3893892386700002	0.445	-0.849747250552	-0.9516562954109999	24.8143010716	0
500000	0.0	3.4158199999999996	2.01002	-0.325945	1.34376	0.94172388081	0.2975	0.676242362625	-1.24060994987	14.454108400299999	0
500000	0.5488649999999999	4.81802	5.74403	3.44	0.6209479999999999	1.3438639480399999	0.43	0.876246656473	1.3644898226	-12.219262318599998	0
500000	0.068129	6.986680000000001	5.73522	2.8049	2.23782	1.5942530465	0.5125	-3.0065027637	3.7186804573800005	8.61988336101	0
500000	0.058487	0.957096	4.483619999999999	1.84352	-1.00593	0.7899729120450001	0.2475	-1.3020814360600002	5.8776143653799995	-5.57968080781	0
500000	-0.476969	6.9112100000000005	5.4635	2.25042	0.32645	1.27557601209	0.4075	-0.217113646814	-13.7839879328	18.587875176	0
500000	0.0	6.8159600000000005	3.5215300000000003	1.63163	2.18763	1.6473658855700002	0.53	-0.11595411766699999	-0.8690004433740001	-6.954920896569999	0
500000	-0.092226	5.44758	5.2605	2.44987	2.48991	1.44250207774	0.4625	-0.640761523643	-6.7535843068800006	-17.0412631099	0
500000	-0.15217	5.37196	4.99934	1.48463	0.96091	1.22246317303	0.39	0.0496723907111	5.737451227919999	-7.67881838133	0
500000	-0.405779	8.91717	6.677239999999999	3.17117	3.3083400000000003	1.6246032402500001	0.5225	-1.03389282032	-2.60386430547	-3.86984410991	0
500000	-0.389403	3.09915	3.24079	1.37432	0.05857280000000001	0.744447621415	0.2325	-1.0465584802299999	-5.149806464719999	-0.19970433429200002	0
500000	-0.26111100000000004	2.0855099999999998	5.42695	2.80318	-0.825559	1.07071220426	0.34	-2.8286482225	3.97813205886	3.249132999	0
500000	0.732916	9.96305	2.65709	0.124627	2.36307	1.1617627855200001	0.37	0.0161197894709	2.24044196326	-6.70511138294	0
500000	-0.16172999999999998	4.81835	4.7487900000000005	1.85142	2.07036	1.58666549806	0.51	-0.6150139888	4.94965927161	19.098202899300002	0
500000	-0.16613699999999998	13.2132	6.07394	2.9637700000000002	4.1494599999999995	1.56390285275	0.5025	-1.16806984738	-4.67625736407	-7.76493777656	0
500000	-0.147628	6.40669	5.27144	2.82281	2.19481	1.48043981993	0.475	0.662983990928	1.3725744471999999	-3.41092055369	0
500000	-0.37029	5.15361	4.59287	1.58299	0.339223	1.2528133667799999	0.4	0.39574805597400003	-2.85335813653	5.64434911577	0
500000	0.0	4.38385	2.50161	1.12646	0.750005	1.10864994645	0.3525	-0.46095763701399994	6.6854848816	-16.9219338149	0
500000	0.386842	9.57278	5.49884	2.64373	1.0851600000000001	1.45008962617	0.465	-1.8772331115099998	-6.46941915551	-11.196779113900002	0
500000	-0.486004	2.14347	3.70848	1.08265	1.51434	0.994836719878	0.315	1.22774536689	2.99134321378	16.805940029000002	0
500000	-0.187156	8.28443	4.632619999999999	1.51714	2.12303	1.29833865741	0.415	0.387211322253	-6.91750365638	-8.35884119627	0
500000	0.659142	2.38853	4.26589	3.0315	-0.033732	1.27178223787	0.41	-1.6936601533899998	-2.06154495607	-15.3483465951	0
500000	0.0	8.28866	3.99307	1.1360299999999999	2.43601	1.37421414179	0.44	0.699096732029	7.5351926233	10.562721824	0
500000	0.60707	4.182930000000001	4.36802	1.8072099999999998	1.81791	1.3666265933500001	0.4375	0.728603944418	8.643118363460001	14.5591079424	0
500000	0.0	7.15924	6.00707	3.0482099999999996	2.33376	1.5183775621200002	0.4875	-0.9529881108759999	-2.1661577820200004	18.7987226444	0
500000	0.0	10.3935	5.34126	2.29966	-1.03869	1.35903904492	0.435	-1.84514814355	2.34839803841	10.971621669400001	0
500000	-0.143337	8.90749	5.6576900000000006	1.94806	2.1893	1.2831635605299998	0.41	-1.93859883008	-6.62560708222	-13.319522413800001	0
500000	-0.15199300000000002	8.98203	3.5870699999999998	1.36584	1.08287	1.19211297927	0.38	1.46265427246	9.16804439971	14.0390317281	0
500000	-0.145504	4.49498	5.89538	2.71409	1.50573	1.4349145293	0.46	0.916595139538	-4.591788008419999	-8.47097313095	0
500000	0.0	8.07627	4.4786	2.5832599999999997	1.40893	1.41215188398	0.4525	0.033130040638099996	2.56527875593	-6.57316466256	0
500000	-0.359091	16.4135	3.15428	0.5616720000000001	1.40734	1.51079001368	0.485	1.3817848586500001	-1.43792988814	11.279703041800001	0
500000	-0.293633	6.31349	5.15859	2.2067	0.6728069999999999	1.29833865741	0.415	-1.13540853149	0.0719287167128	-8.88923033273	0
500000	-0.832599	3.84427	2.53799	1.03611	1.53856	1.5259651105599998	0.49	-0.787525655679	1.68264867681	18.8438665073	0
500000	-1.321755	5.57904	4.06344	1.3276700000000001	1.56903	1.0858873011399999	0.345	1.14795996779	-0.35964132885300004	11.962275565699999	0
500000	-0.00403	3.6995699999999996	4.3632599999999995	2.14147	-0.51877	1.06312465582	0.3375	1.3797892894	-5.72210840764	6.40798019154	0
500000	-0.296225	4.49677	5.16297	2.27399	1.89631	1.32110130272	0.4225	1.2639316698	9.333991527330001	27.1131111605	0
500000	-0.131519	7.49856	2.72507	0.440824	2.28075	1.2148756245899999	0.3875	-0.570272312121	4.68668277094	-15.3067442218	0
500000	-0.7050069999999999	3.97605	5.2931099999999995	3.08738	1.6964599999999999	1.58666549806	0.51	-0.779694259745	-5.95889819248	-1.65807546157	0
500000	3.2240990000000003	11.635	4.082319999999999	0.5829	2.474	1.2907511089700001	0.4125	0.648838226463	5.58100001913	3.4712225030800004	0
500000	0.0	10.3249	3.7622800000000005	1.55625	1.80771	1.5183775621200002	0.4875	0.812015293339	-0.7983650719200001	-17.718990066	0
500000	3.7800599999999998	3.26349	4.73606	2.3371299999999997	0.887649	1.20728807615	0.385	-0.27012724549199996	0.956979481921	8.242105389339999	0
500000	4.388251	7.074389999999999	4.1662	1.9106599999999998	2.1509400000000003	1.6549534340099998	0.5325	-0.553677743852	-6.010651888509999	-37.8915288225	0
500000	-0.15224200000000002	8.67422	5.53753	1.4429100000000001	2.49607	1.39697678711	0.4475	-1.3211270137	6.94269404984	6.3019918949000004	0
500000	0.28374699999999997	10.7264	5.17331	2.73066	2.42098	1.46526472305	0.47	0.527403072547	4.058461171549999	-17.9945387287	0
500000	-0.26124400000000003	4.05406	4.07592	2.3152	-0.590266	1.23005072146	0.3925	-0.980238684694	1.18277242337	-13.0992584324	0
500000	-0.052623	5.33237	5.010190000000001	2.86312	1.85845	1.48802736837	0.4775	-2.01407403086	-1.36408655285	-5.81758835643	0
500000	-0.304154	8.14609	5.08146	2.5013799999999997	0.8316379999999999	1.32110130272	0.4225	1.2786605448100001	-9.10299016431	-0.701036241268	0
500000	-0.30298	6.26041	5.05774	2.71023	1.33349	1.3438639480399999	0.43	-0.22883982948800002	-3.5330495427599997	8.974253274330001	0
500000	0.0	3.17893	3.87667	0.9154329999999999	0.661849	1.19211297927	0.38	-0.34959652212700004	-7.189902103530001	-12.770923220999999	0
500000	-0.18684800000000001	8.05353	6.47222	2.69082	1.46507	1.29833865741	0.415	-0.263981982474	0.33022384874	-4.23026337785	0
500000	-0.569769	4.4821800000000005	4.96782	1.94785	0.579867	1.22246317303	0.39	0.938788727876	-12.0999089898	3.3656110794300003	0
500000	-0.125868	7.16816	5.68243	2.26721	1.43351	1.3666265933500001	0.4375	0.373901143553	0.748780173525	6.89556416087	0
500000	-0.1505	8.56816	4.71137	1.8576599999999999	2.4976	1.4197394324200001	0.455	0.193833287939	4.13469888587	38.3465580266	0
500000	-0.274588	7.13825	5.52781	2.13322	-0.116552	1.2604009152200002	0.4025	-0.06776150744800001	-6.900050798550001	-25.736794126	0
500000	-0.30298600000000003	6.3741699999999994	5.25633	2.11041	1.87365	1.45767717461	0.4675	0.548326557967	-0.633036001648	-20.2083975887	0
500000	1.039361	3.08422	5.04887	2.1297	1.13532	1.31351375429	0.42	-0.7315151561480001	-2.5039559385900003	1.23193580011	0
500000	2.499053	3.89941	2.7728200000000003	0.0385348	0.639155	1.32868885116	0.425	0.148900223008	4.503179659830001	15.0237278221	0
500000	-0.45543500000000003	7.720439999999999	4.656280000000001	1.78292	2.25441	1.45767717461	0.4675	-1.77769852345	-5.11896780242	-13.5377605271	0
500000	-0.40136700000000003	2.459	4.934130000000001	2.02917	0.0995443	1.0479495589499999	0.3325	0.0367590295056	-0.812209730482	11.4080931004	0
500000	-0.152265	7.92247	3.60426	1.47243	2.38103	1.32110130272	0.4225	0.673697537742	1.7554612180700002	-8.554606744580001	0
500000	-0.152265	6.1216099999999996	4.58579	2.3151900000000003	1.72225	1.48802736837	0.4775	-0.133204528092	-3.0562976808499998	0.490272318841	0
500000	2.624802	11.3276	5.53578	2.23564	0.588487	1.31351375429	0.42	-0.227104764573	1.39474267913	3.6873452432300002	0
500000	0.652833	6.423369999999999	5.38911	2.7902400000000003	1.81446	1.46526472305	0.47	-0.663190834344	6.247746834939999	-8.352962878460001	0
500000	3.657253	3.96191	4.11036	1.9055900000000001	-0.519717	1.0327744620700001	0.3275	-1.22729382145	2.7947501284900005	26.155665058	0
500000	0.0	5.29801	4.76241	1.58019	1.4890299999999999	1.38180169023	0.4425	0.772034813524	8.82009310532	-9.03909325002	0
500000	-0.297145	4.22285	5.03543	2.0437	0.560822	1.13141259177	0.36	0.433533803836	3.7619304572099996	-8.80235173729	0
500000	0.470322	6.38966	5.77508	3.23941	1.75849	1.45767717461	0.4675	-0.7388977914560001	1.13848706068	17.7094067321	0
500000	-0.44821400000000006	9.26832	4.78661	2.17577	2.84611	1.3666265933500001	0.4375	0.259507867114	-5.1377236412	16.8897658069	0
500000	-0.470944	12.919	4.659330000000001	1.71557	2.7941	1.48802736837	0.4775	-0.0302818595543	-3.56819096524	12.6511754747	0
500000	-0.159249	4.259530000000001	4.69705	1.2583600000000001	2.11997	1.4956149168000001	0.48	-0.6904221048479999	-9.97515579202	7.8534976599399995	0
500000	0.798607	0.16917000000000001	3.2951699999999997	1.23056	0.5738449999999999	0.903786138619	0.285	-1.5074029551199999	5.841643156749999	9.06999405336	0
500000	2.0177259999999997	8.226560000000001	3.63021	0.670434	2.1947799999999997	1.29833865741	0.415	-0.572584153083	9.80870555454	-6.200581484140001	0
500000	-0.07177599999999999	7.20012	6.30019	3.14404	1.1824700000000001	1.35903904492	0.435	-0.289561737569	1.74657101945	-2.38072533905	0
500000	2.401004	0.5344810000000001	4.97141	2.88394	0.779556	1.0782997527	0.3425	1.7189918361400003	-2.6814966592099996	14.215425014500001	0
500000	-0.207963	7.72492	4.13143	1.25807	0.37256300000000003	1.32110130272	0.4225	0.476102458493	1.80163590717	-0.306972433581	0
500000	-0.11549100000000001	2.83811	4.70271	2.22458	-0.766016	1.00242426832	0.3175	-2.24074637639	0.7674378553039999	9.129535825389999	0
500000	0.0	9.46885	3.86255	1.3537299999999999	0.115665	1.2528133667799999	0.4	2.02465391412	0.396771942597	-22.598427977600004	0
500000	0.0	4.33381	5.1144300000000005	2.58133	1.4228100000000001	1.44250207774	0.4625	-0.09569744129	1.07921836678	-16.5983444951	0
500000	-0.456963	2.78495	4.92939	1.87205	0.24866999999999997	1.0327744620700001	0.3275	-0.6191713702030001	3.8550443944	6.58970314975	0
500000	0.690355	12.137	3.1676900000000003	0.52949	2.65352	1.35903904492	0.435	1.04715927739	-4.4680693333	19.697088453299997	0
500000	0.171729	4.3846300000000005	5.0709800000000005	1.60922	0.17651	1.2528133667799999	0.4	0.020547698597099998	10.401882386699999	1.23221412766	0
500000	-0.456082	11.6025	5.12629	1.90115	3.10913	1.4349145293	0.46	-0.371465385583	1.77670885401	42.4371158309	0
500000	0.9582709999999999	3.5144300000000004	5.07946	2.3064	2.31493	1.2604009152200002	0.4025	-1.3346393780399999	9.271090644660001	-6.4585828886800005	0
500000	0.050123	8.26233	4.77221	2.11095	1.2598799999999999	1.29833865741	0.415	-0.273068550046	4.15566802942	-48.3578904772	0
500000	-0.400636	3.45831	5.54286	1.8419400000000001	0.282449	1.10864994645	0.3525	-1.0906988667	-3.76573193189	-22.7709126007	0
500000	-0.5634859999999999	7.66352	4.9836	2.14918	2.1230700000000002	1.42732698086	0.4575	-0.19128870360300002	-2.87868935151	-7.27990282284	0
500000	0.0	7.00661	5.16629	1.7514599999999998	0.173974	1.05553710738	0.335	0.5253862344829999	1.43280910651	20.8392483035	0
500000	1.1063020000000001	9.80902	4.5239400000000005	1.65461	1.68642	1.45767717461	0.4675	1.71616992505	10.0967907398	-7.053072085189999	0
500000	0.013718000000000001	9.97332	6.14987	2.6894299999999998	1.46999	1.42732698086	0.4575	-0.18569616938900002	4.82879093761	9.905307260689998	0
500000	-0.13555599999999998	5.17071	4.37954	1.77978	1.19221	1.4197394324200001	0.455	0.9272279713670001	-5.4025186848	-4.485286467790001	0
500000	-0.548369	4.81273	3.63228	1.1309	1.05024	1.13141259177	0.36	1.06515905288	-9.56974149151	-2.08266107481	0
500000	-0.347719	5.17473	3.85563	1.8305200000000001	1.17265	1.27557601209	0.4075	-1.0243990025299998	2.8377546088999996	-6.76576052017	0
500000	-0.28117800000000004	5.29606	5.02415	2.39647	1.56352	1.19970052771	0.3825	-0.9520234130670001	-3.26332286479	12.818301386199998	0
500000	0.532279	6.98272	6.18561	3.38979	-0.42816000000000004	1.2528133667799999	0.4475	-0.581373197887	-0.413077186987	5.108593917149999	0
500000	0.33013000000000003	3.07658	3.3328300000000004	0.8732120000000001	0.670661	0.956898977687	0.3025	0.382846840641	-2.26643952719	-14.579190724000002	0
500000	0.146463	2.5462700000000003	5.34793	1.7356599999999998	-0.268565	1.19211297927	0.38	-1.7433126307700002	-10.220764984299999	-6.58228061261	0
500000	-0.139342	6.9900199999999995	4.69409	2.21969	1.66881	1.3893892386700002	0.445	-0.756536453901	-0.6359323576070001	-28.3776947422	0
500000	-0.242579	8.742389999999999	2.48175	-0.119474	1.54823	1.23005072146	0.3925	0.8371258446080001	-1.7294097688900003	17.5296261198	0
500000	0.8100470000000001	6.28606	5.42444	3.07737	1.6903599999999999	1.5032024652399998	0.4825	-0.15595173632099998	2.95762412315	35.8275762257	0
500000	0.0	14.7796	5.50028	2.5606299999999997	3.49687	2.14055653406	0.6925	1.3562666461500001	3.17758562951	-43.3563122744	0
500000	1.58207	10.6841	4.96737	2.01867	3.00759	2.14055653406	0.6925	-1.8788721193900002	-8.05179516175	10.5745100653	0
500000	0.0	11.7067	6.01668	3.23916	3.7510000000000003	2.3150701481400002	0.75	2.5600102907499998	-7.21130188589	-15.436044873800002	0
500000	-0.29775999999999997	10.061	4.831180000000001	2.8010900000000003	2.53057	2.19366937312	0.71	0.239814581568	-0.7531360960510001	-29.336425778000002	0
500000	-0.302006	8.535219999999999	3.90671	2.10829	1.50952	2.23919466375	0.725	1.07277510525	-3.49169841369	-29.9709488778	0
500000	2.249114	11.5113	6.89049	3.9601300000000004	3.4554	2.1329689856200003	0.69	-0.554770943235	0.22663946582	-14.919131085899998	0
500000	0.100524	12.6139	5.753080000000001	3.56486	3.4329	2.23919466375	0.725	0.633478493243	-1.8805412185	-35.6029470044	0
500000	-0.132433	12.3493	5.53137	3.13789	2.18265	1.98880556529	0.6425	-0.496371199623	5.658006772	-17.337640935499998	0
500000	-0.289429	11.0516	4.63552	2.55056	3.19427	2.07985614655	0.6725	1.25028407636	2.48095324329	4.98876734618	0
500000	-0.45565600000000006	8.134139999999999	5.380780000000001	3.01518	2.2540299999999998	1.9053425324700002	0.615	1.14720343168	-1.0806830976700001	-17.319397182	0
500000	-0.12016800000000001	8.105839999999999	4.43435	2.2835400000000003	1.94103	1.6549534340099998	0.5325	2.1471605357900003	6.04099020398	-14.2660389544	0
500000	0.190625	5.30624	4.97487	2.1778	1.23472	1.38180169023	0.4425	-0.037957015462400004	2.99910427754	-3.4387947502699996	0
500000	0.9244469999999999	1.76033	3.2427799999999998	1.36588	0.0424846	1.55631530431	0.5	-0.290904384031	10.4851322253	2.9343062061	0
500000	-0.151726	10.0372	4.96462	2.65567	3.1854	1.9129300809099998	0.6175	-0.668946207657	-0.8287941069079999	0.373953358214	0
500000	2.049528	15.1721	6.47864	3.71611	3.12351	2.3074825997	0.7475	1.3042130075799998	-1.39350898381	-11.0386254168	0
500000	0.583596	11.2615	5.38604	2.10011	2.77429	2.20884447	0.715	-1.44704305771	-5.75238469388	2.64354675569	0
500000	0.299344	16.7514	4.33574	2.64167	2.39359	2.35300789033	0.7625	-2.1394704075599997	11.120155539	-14.703048616099998	0
500000	0.046383	6.890460000000001	5.59377	2.9156400000000002	3.3609	2.1102063403	0.6825	-0.615526676545	4.66378184795	3.2259689100599998	0
500000	0.21780500000000003	12.4743	4.94815	2.388	2.46371	2.1481440825	0.695	0.104145839375	2.51801711281	4.273907029119999	0
500000	0.763896	11.2645	6.08054	3.5289099999999998	3.10712	2.26195730907	0.7325	-0.0406276984073	3.4933877358199994	-7.968271724299999	0
500000	0.10824	6.2636	4.88983	2.2389900000000003	3.2600700000000002	1.8294670480900002	0.59	-0.806498349394	8.6897534171	-4.121004420859999	0
500000	0.0	11.3186	4.97855	2.65842	3.1478099999999998	1.96604291998	0.635	-1.51841006565	-3.37891399958	20.2967861672	0
500000	0.00868	11.2078	2.9041099999999997	1.75459	2.92218	2.26195730907	0.7325	0.844352578841	-2.24364707726	-9.81861143006	0
500000	0.0	10.4692	4.06064	2.18777	3.88626	2.22401956688	0.72	-0.6191859380899999	-14.4290929606	20.0708295092	0
500000	-0.30445900000000004	1.23111	3.23345	1.30226	-0.43943699999999997	0.865848396428	0.2725	2.68402739362	2.2006759335900004	2.2443310001400003	0
500000	-0.155124	13.3507	6.16673	3.4452599999999998	3.6727300000000005	2.19366937312	0.71	-0.09726401873089999	0.0846661717565	9.90785248975	0
500000	0.904317	11.8201	5.400519999999999	2.81602	3.1846900000000002	2.36059543877	0.765	0.7731069969359999	7.754891360529999	-2.1270142703599997	0
500000	0.003693	14.1302	3.88527	1.9619	2.74283	1.9508678231	0.63	-1.1207345025	0.709177889262	-18.003043790699998	0
500000	-0.8733120000000001	11.6066	4.99556	2.48981	2.97281	2.06468104967	0.6675	-0.267384154752	0.80364901754	0.459801760838	0
500000	0.0	8.95152	4.114809999999999	1.95197	2.4201799999999998	1.86740479028	0.6025	-0.926250511101	2.9943591867	-13.286351216400002	0
500000	-0.18099	10.3791	4.60618	1.6953200000000002	3.07815	1.99639311373	0.645	2.05431147905	4.0904566011300005	-12.3844921165	0
500000	2.461474	12.4513	6.20306	3.70085	3.5003900000000003	2.07985614655	0.6725	0.952529151104	-7.49058338503	23.5668061404	0
500000	0.176525	13.8599	5.94913	3.16229	3.8645699999999996	2.25436976063	0.73	0.6814349818880001	10.7503198578	-14.197726539300001	0
500000	0.386863	10.6003	6.153169999999999	3.51099	4.15245	2.3150701481400002	0.75	0.148313977039	3.2210805967900002	23.374849506900002	0
500000	1.234402	14.0504	6.884510000000001	3.46147	4.23716	2.17849427625	0.705	1.08937306626	6.399998227719999	7.254844319260001	0
500000	0.0	12.4345	5.88454	2.98924	3.7728300000000004	2.07226859811	0.67	2.96809259745	3.99298639495	4.79322607939	0
500000	0.731275	5.24032	4.69883	2.94469	2.6901599999999997	1.57149040119	0.505	0.288941849337	5.07469536051	7.23199340768	0
500000	0.0	7.3251100000000005	3.77625	1.18061	2.30985	2.1329689856200003	0.69	1.74389612628	-1.7746210568599998	2.39624524056	0
500000	1.63362	15.6658	3.7109400000000003	1.22221	3.46622	2.22401956688	0.72	0.00837756261336	-2.9033470182	-1.2101419574799999	0
500000	0.0	7.47968	3.32841	1.30491	2.99309	2.23160711532	0.7225	2.5137241754499997	3.54311688865	-1.45925458527	0
500000	-0.774829	13.4138	4.06816	1.5841	2.9967900000000003	2.00398066217	0.6475	0.199201262774	-1.33009980687	-2.21051938808	0
500000	1.563592	6.46135	6.29591	3.3179300000000005	2.93879	2.18608182469	0.7075	0.348196736113	-6.3068860636599995	-2.64212398574	0
500000	-0.151053	8.36207	4.66601	2.10574	2.9401599999999997	2.06468104967	0.6675	-1.2146505667899998	-4.74908195025	-17.0554973354	0
500000	-0.098643	14.8	6.850439999999999	3.8563699999999996	3.8171	2.34542034189	0.76	-0.0804673426723	2.9860221126499997	-0.508958947195	0
500000	0.0	5.24357	4.07944	2.8099	1.3781700000000001	1.76876666058	0.57	-1.59707350708	-7.18312490928	-9.330789739470001	0
500000	1.080657	8.551960000000001	5.44799	3.3319	3.4330000000000003	2.29989505126	0.745	-0.11993004594000001	-4.75352996826	-0.0708264897236	0
500000	0.0	17.123	6.0349699999999995	2.46334	4.647930000000001	2.02674330748	0.655	0.648908860376	0.411352770658	-31.681132670100002	0
500000	0.0	10.049	3.40125	1.55372	2.4980599999999997	2.07985614655	0.6725	-0.161680116662	7.713915726980001	7.04852811656	0
500000	0.024465999999999998	8.83713	4.85029	2.46603	2.90594	2.16331917937	0.7	1.0294812824700001	1.40866223625	3.150926751	0
500000	0.0	13.1025	3.4015199999999997	1.98889	3.23041	2.18608182469	0.7075	-0.6467329514810001	-8.084358329710001	-7.074001265739999	0
500000	0.0	11.0025	3.4663199999999996	1.91218	3.2467200000000003	2.3150701481400002	0.75	-0.665099294813	-1.64012167211	14.2314963419	0
500000	0.446723	8.70411	5.97275	4.254	4.050269999999999	2.4061207294	0.78	-0.300005449099	-0.787904443064	1.09466420502	0
500000	0.0	6.22348	4.6524	2.42263	2.08511	2.2012569215599997	0.7125	0.652047710726	-5.638894684369999	-9.07199335158	0
500000	1.086532	17.3945	5.84825	3.3740699999999997	2.8338099999999997	2.2771324059499998	0.7375	1.22368222829	5.843531709800001	-22.898574611599997	0
500000	-0.279479	12.5482	5.54631	3.52112	3.6553400000000003	2.11779388874	0.685	-0.218615277028	-1.50659092964	-24.2213458264	0
500000	0.0	9.40114	3.79541	1.5378	2.1836599999999997	2.32265769658	0.7525	0.638128646722	0.10136435124500001	11.870227705	0
500000	0.24344000000000002	8.15873	6.10585	2.66984	2.52713	1.6321907886899998	0.525	-0.380949671619	0.320579135715	-7.407814586950001	0
500000	0.0	14.4939	4.76844	2.009	3.89362	2.3150701481400002	0.75	1.15319840504	2.46245873395	5.12153791483	0
500000	-0.666025	7.1547	3.7026	1.27176	2.99785	1.9584553715400002	0.6325	-1.58716265761	-2.95121857895	-6.1800440053	0
500000	-0.012145999999999999	5.90534	5.52426	3.27182	1.8791200000000001	1.6928911762	0.545	-0.681388454339	-5.52132036096	-7.24070760182	0
500000	-0.232971	12.4038	5.53564	3.0060599999999997	3.4062	2.02674330748	0.655	-0.167536170381	2.3793548612	5.82300618403	0
500000	0.8431569999999999	13.5484	5.96442	3.18265	4.17218	2.41370827783	0.7825	-0.24251286509599998	-1.04508870485	-19.5162945416	0
500000	-0.33017199999999997	14.765999999999998	6.165719999999999	4.09488	3.10206	2.28471995438	0.74	-1.1854845781	4.62412231479	8.755639878210001	0
500000	7.127989	14.5735	5.06796	3.5416199999999995	3.1867	2.42129582627	0.785	1.16819784655	-7.52796086871	24.9087858932	0
500000	1.178564	5.75914	4.91645	1.96901	2.0857099999999997	1.97363046841	0.6375	0.42862417123	-5.402498142030001	2.51559461978	0
500000	-0.304098	11.7279	3.9740699999999998	1.7684099999999998	3.52524	2.25436976063	0.73	-0.59739668436	0.6913975663590001	2.55166902862	0
500000	-0.15216	8.8115	3.46875	1.56416	2.10363	2.36059543877	0.765	-0.957701335868	-0.831678241737	3.07608211747	0
500000	0.549584	11.448	4.65217	1.9458099999999998	2.5969900000000004	1.94328027466	0.6275	0.1324240597	-5.798132663790001	1.20674093141	0
500000	-0.16062	5.886019999999999	5.43809	3.04193	3.31315	2.12538143718	0.6875	2.45131094832	2.06718414468	-2.8661898691000003	0
500000	-0.289273	10.3133	4.8099300000000005	2.81472	3.4761	2.23919466375	0.725	1.0499482411399998	1.5672371247699999	-4.17495883563	0
500000	-0.278269	11.8393	5.05042	2.3181	2.80608	2.1102063403	0.6825	0.19701278981400003	1.4283446519799998	22.082939669	0
500000	0.842722	10.9767	4.38636	2.48731	1.8474	2.2771324059499998	0.7375	-1.24206483436	-0.765752065663	-14.717890148	0
500000	-0.14510399999999998	11.4342	6.24774	2.99257	1.83149	2.09503124343	0.6775	-2.1100534400299997	7.514093412839999	5.40415337643	0
500000	0.626359	10.1205	6.06996	3.35488	3.29932	2.06468104967	0.6675	-0.675915935449	0.693902389312	12.9334784264	0
500000	2.002186	21.6966	5.02234	1.89717	3.59405	2.3681829872	0.7675	-1.1053168711399999	7.185391493239999	-14.3288070573	0
500000	-0.562512	5.920719999999999	5.490559999999999	2.62452	1.1123100000000001	1.4349145293	0.46	0.448961057333	6.56498267657	-3.23679506886	0
500000	-0.044301	11.6932	4.565980000000001	2.35603	2.98767	1.97363046841	0.6375	1.16794787869	0.624033939965	-9.378177862060001	0
500000	-0.04866	17.3846	4.89882	2.00385	3.34329	1.99639311373	0.645	-0.655313445339	1.66457689532	18.5664478874	0
500000	0.0	13.9446	3.95926	2.07603	3.32614	2.29230750282	0.7425	0.887418147225	3.73210541198	12.957438218699998	0
500000	0.0	11.8259	5.057930000000001	2.27767	3.7236599999999997	2.21643201844	0.7175	0.740561529995	8.85747570334	32.0350084973	0
